Timestamp,Amount (INR),Sender,UPI ID,Platform,Category,Item,Receiver
1/9/2023 15:00,4966.036002,Divya Nair,divyanair@upi,PhonePe,Stationery,Book,Super Market Pvt Ltd
1/9/2023 16:00,3685.278059,Shweta Joshi,shwetajoshi@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
1/9/2023 17:00,1181.372559,Akhil Sharma,akhilsharma@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
1/9/2023 18:00,860.9502564,Vivek Saxena,viveksaxena@upi,Paytm,Footwear,reg footwear,Super Market Pvt Ltd
1/9/2023 19:00,1398.383335,Vivek Saxena,viveksaxena@upi,PhonePe,Stationery,arcylic paints,Super Market Pvt Ltd
1/9/2023 20:00,3629.273443,Shweta Joshi,shwetajoshi@upi,Amazon Pay,Groceries,Wheat,Super Market Pvt Ltd
1/9/2023 21:00,2757.981053,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
1/9/2023 22:00,4309.916317,Divya Nair,divyanair@upi,Bank UPI,Furniture,Chair,Super Market Pvt Ltd
1/9/2023 23:00,4878.825044,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Stationery,Book,Super Market Pvt Ltd
1/10/2023 0:00,3316.017924,Deepa Sinha,deepasinha@upi,Google Pay,Footwear,kids footwear,Super Market Pvt Ltd
1/10/2023 1:00,4978.027406,Sonali Bhatia,sonalibhatia@upi,Google Pay,Electronics,Smartphone,Super Market Pvt Ltd
1/10/2023 2:00,2478.146551,Meera Menon,meeramenon@upi,Bank UPI,Footwear,socks,Super Market Pvt Ltd
1/10/2023 3:00,3390.026135,Simran Kaur,simrankaur@upi,Google Pay,Groceries,Milk,Super Market Pvt Ltd
1/10/2023 4:00,2696.955826,Ayesha Khan,ayeshakhan@upi,Paytm,Furniture,Sofa,Super Market Pvt Ltd
1/10/2023 5:00,2484.596524,Deepa Sinha,deepasinha@upi,BHIM UPI,Groceries,Wheat,Super Market Pvt Ltd
1/10/2023 6:00,1910.822307,Meera Menon,meeramenon@upi,BHIM UPI,Stationery,Book,Super Market Pvt Ltd
1/10/2023 7:00,4557.648118,Varun Iyer,varuniyer@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
1/10/2023 8:00,3477.359774,Vivek Saxena,viveksaxena@upi,Paytm,Footwear,women shoes,Super Market Pvt Ltd
1/10/2023 9:00,2228.623503,Shweta Joshi,shwetajoshi@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
1/10/2023 10:00,4344.875506,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Electronics,Headphones,Super Market Pvt Ltd
1/10/2023 11:00,5156.84768,Ayesha Khan,ayeshakhan@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
1/10/2023 12:00,4870.765936,Sonali Bhatia,sonalibhatia@upi,PhonePe,Footwear,kids footwear,Super Market Pvt Ltd
1/10/2023 13:00,1508.984241,Siddharth Roy,siddharthroy@upi,Paytm,Frozen Foods,french fries,Super Market Pvt Ltd
1/10/2023 14:00,2215.115361,Kavita Das,kavitadas@upi,Google Pay,Electronics,Smartwatch,Super Market Pvt Ltd
1/10/2023 15:00,4376.429476,Simran Kaur,simrankaur@upi,Paytm,Electronics,Smartwatch,Super Market Pvt Ltd
1/10/2023 16:00,4321.036909,Anjali Mishra,anjalimishra@upi,Bank UPI,Groceries,Rice,Super Market Pvt Ltd
1/10/2023 17:00,765.6986347,Kavita Das,kavitadas@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
1/10/2023 18:00,3568.74342,Vivek Saxena,viveksaxena@upi,PhonePe,Clothing,Shirt,Super Market Pvt Ltd
1/10/2023 19:00,2628.772765,Kavita Das,kavitadas@upi,Amazon Pay,Stationery,arcylic paints,Super Market Pvt Ltd
1/10/2023 20:00,721.7466248,Varun Iyer,varuniyer@upi,PhonePe,Frozen Foods,Ice Cream,Super Market Pvt Ltd
1/10/2023 21:00,2621.623806,Nikhil Pandey,nikhilpandey@upi,Paytm,Electronics,Tablet,Super Market Pvt Ltd
1/10/2023 22:00,3280.094044,Deepa Sinha,deepasinha@upi,PhonePe,Clothing,Jeans,Super Market Pvt Ltd
1/10/2023 23:00,4737.321242,Divya Nair,divyanair@upi,BHIM UPI,Groceries,Wheat,Super Market Pvt Ltd
1/11/2023 0:00,4525.753224,Simran Kaur,simrankaur@upi,Paytm,Electronics,Smartwatch,Super Market Pvt Ltd
1/11/2023 1:00,2886.732277,Deepa Sinha,deepasinha@upi,Paytm,Stationery,pens,Super Market Pvt Ltd
1/11/2023 2:00,3588.254579,Nikhil Pandey,nikhilpandey@upi,BHIM UPI,Furniture,Dining Table,Super Market Pvt Ltd
1/11/2023 3:00,3855.269024,Sneha Kapoor,snehakapoor@upi,Bank UPI,Clothing,Shoes,Super Market Pvt Ltd
1/11/2023 4:00,591.4019394,Manoj Tiwari,manojtiwari@upi,Google Pay,Furniture,Chair,Super Market Pvt Ltd
1/11/2023 5:00,3688.167439,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Clothing,Shoes,Super Market Pvt Ltd
1/11/2023 6:00,59.55176488,Ayesha Khan,ayeshakhan@upi,Bank UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
1/11/2023 7:00,4493.627759,Kavita Das,kavitadas@upi,Bank UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/11/2023 8:00,2144.529122,Sneha Kapoor,snehakapoor@upi,PhonePe,Electronics,Smartwatch,Super Market Pvt Ltd
1/11/2023 9:00,4383.9119,Nikhil Pandey,nikhilpandey@upi,Bank UPI,Electronics,Tablet,Super Market Pvt Ltd
1/11/2023 10:00,1945.91928,Ayesha Khan,ayeshakhan@upi,Amazon Pay,Groceries,Wheat,Super Market Pvt Ltd
1/11/2023 11:00,1204.585726,Akhil Sharma,akhilsharma@upi,Amazon Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/11/2023 12:00,4687.67422,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
1/11/2023 13:00,5595.964549,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
1/11/2023 14:00,2904.913554,Anjali Mishra,anjalimishra@upi,Google Pay,Clothing,Saree,Super Market Pvt Ltd
1/11/2023 15:00,3033.510059,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Stationery,Book,Super Market Pvt Ltd
1/11/2023 16:00,5196.707733,Sneha Kapoor,snehakapoor@upi,Paytm,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/11/2023 17:00,1399.065109,Meera Menon,meeramenon@upi,Bank UPI,Clothing,Jacket,Super Market Pvt Ltd
1/11/2023 18:00,5257.991336,Anjali Mishra,anjalimishra@upi,Google Pay,Footwear,socks,Super Market Pvt Ltd
1/11/2023 19:00,3659.921794,Simran Kaur,simrankaur@upi,BHIM UPI,Groceries,Fruits,Super Market Pvt Ltd
1/11/2023 20:00,1373.917711,Manoj Tiwari,manojtiwari@upi,Bank UPI,Furniture,Chair,Super Market Pvt Ltd
1/11/2023 21:00,1871.921765,Ramesh Chandra,rameshchandra@upi,Amazon Pay,Furniture,Wardrobe,Super Market Pvt Ltd
1/11/2023 22:00,3740.389976,Nikhil Pandey,nikhilpandey@upi,Bank UPI,Groceries,Wheat,Super Market Pvt Ltd
1/11/2023 23:00,430.5115243,Simran Kaur,simrankaur@upi,BHIM UPI,Furniture,Wardrobe,Super Market Pvt Ltd
1/12/2023 0:00,2864.756373,Siddharth Roy,siddharthroy@upi,PhonePe,Groceries,Fruits,Super Market Pvt Ltd
1/12/2023 1:00,3583.596904,Meera Menon,meeramenon@upi,BHIM UPI,Clothing,Jacket,Super Market Pvt Ltd
1/12/2023 2:00,384.6837459,Siddharth Roy,siddharthroy@upi,Paytm,Frozen Foods,Pasta,Super Market Pvt Ltd
1/12/2023 3:00,5557.660642,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Clothing,Saree,Super Market Pvt Ltd
1/12/2023 4:00,1020.279069,Siddharth Roy,siddharthroy@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
1/12/2023 5:00,5051.687709,Shweta Joshi,shwetajoshi@upi,PhonePe,Footwear,reg footwear,Super Market Pvt Ltd
1/12/2023 6:00,3601.266418,Siddharth Roy,siddharthroy@upi,Bank UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
1/12/2023 7:00,1214.7836,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Stationery,exam pads,Super Market Pvt Ltd
1/12/2023 8:00,4608.923818,Ramesh Chandra,rameshchandra@upi,Paytm,Groceries,Fruits,Super Market Pvt Ltd
1/12/2023 9:00,4895.806831,Kavita Das,kavitadas@upi,PhonePe,Stationery,pens,Super Market Pvt Ltd
1/12/2023 10:00,3855.551551,Siddharth Roy,siddharthroy@upi,Paytm,Furniture,Dining Table,Super Market Pvt Ltd
1/12/2023 11:00,0,Vivek Saxena,viveksaxena@upi,Bank UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/12/2023 12:00,1339.45244,Anjali Mishra,anjalimishra@upi,PhonePe,Electronics,Tablet,Super Market Pvt Ltd
1/12/2023 13:00,2709.257135,Arjun Malhotra,arjunmalhotra@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
1/12/2023 14:00,2648.078847,Akhil Sharma,akhilsharma@upi,BHIM UPI,Electronics,Laptop,Super Market Pvt Ltd
1/12/2023 15:00,1474.047349,Rajesh Gupta,rajeshgupta@upi,Google Pay,Footwear,socks,Super Market Pvt Ltd
1/12/2023 16:00,4032.539402,Varun Iyer,varuniyer@upi,Google Pay,Footwear,Men shoes,Super Market Pvt Ltd
1/12/2023 17:00,2804.379676,Ramesh Chandra,rameshchandra@upi,Amazon Pay,Footwear,reg footwear,Super Market Pvt Ltd
1/12/2023 18:00,1386.764661,Simran Kaur,simrankaur@upi,PhonePe,Frozen Foods,Tortilla,Super Market Pvt Ltd
1/12/2023 19:00,2533.211838,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Electronics,Smartphone,Super Market Pvt Ltd
1/12/2023 20:00,3692.867948,Simran Kaur,simrankaur@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
1/12/2023 21:00,1120.47426,Nikhil Pandey,nikhilpandey@upi,PhonePe,Groceries,Fruits,Super Market Pvt Ltd
1/12/2023 22:00,4450.967111,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/12/2023 23:00,699.9533334,Akhil Sharma,akhilsharma@upi,PhonePe,Electronics,Smartphone,Super Market Pvt Ltd
1/13/2023 0:00,3688.462347,Meera Menon,meeramenon@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
1/13/2023 1:00,658.3833627,Siddharth Roy,siddharthroy@upi,BHIM UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
1/13/2023 2:00,1173.453779,Divya Nair,divyanair@upi,Google Pay,Clothing,Jacket,Super Market Pvt Ltd
1/13/2023 3:00,233.2615852,Sonali Bhatia,sonalibhatia@upi,Google Pay,Clothing,Jacket,Super Market Pvt Ltd
1/13/2023 4:00,2456.181127,Divya Nair,divyanair@upi,BHIM UPI,Electronics,Smartwatch,Super Market Pvt Ltd
1/13/2023 5:00,1156.743773,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Frozen Foods,french fries,Super Market Pvt Ltd
1/13/2023 6:00,3432.873819,Meera Menon,meeramenon@upi,PhonePe,Footwear,reg footwear,Super Market Pvt Ltd
1/13/2023 7:00,1337.454281,Sonali Bhatia,sonalibhatia@upi,BHIM UPI,Footwear,kids footwear,Super Market Pvt Ltd
1/13/2023 8:00,3813.297357,Simran Kaur,simrankaur@upi,Bank UPI,Footwear,socks,Super Market Pvt Ltd
1/13/2023 9:00,3926.282924,Deepa Sinha,deepasinha@upi,Google Pay,Electronics,Laptop,Super Market Pvt Ltd
1/13/2023 10:00,212.818652,Kavita Das,kavitadas@upi,PhonePe,Footwear,reg footwear,Super Market Pvt Ltd
1/13/2023 11:00,2608.797993,Divya Nair,divyanair@upi,BHIM UPI,Groceries,Rice,Super Market Pvt Ltd
1/13/2023 12:00,2396.394675,Arjun Malhotra,arjunmalhotra@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
1/13/2023 13:00,350.7377226,Divya Nair,divyanair@upi,BHIM UPI,Electronics,Laptop,Super Market Pvt Ltd
1/13/2023 14:00,2302.976776,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
1/13/2023 15:00,2911.185862,Varun Iyer,varuniyer@upi,Paytm,Groceries,Milk,Super Market Pvt Ltd
1/13/2023 16:00,4594.463139,Nikhil Pandey,nikhilpandey@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
1/13/2023 17:00,4917.254186,Simran Kaur,simrankaur@upi,PhonePe,Electronics,Smartphone,Super Market Pvt Ltd
1/13/2023 18:00,3974.337962,Sonali Bhatia,sonalibhatia@upi,BHIM UPI,Clothing,Jacket,Super Market Pvt Ltd
1/13/2023 19:00,3265.436549,Shweta Joshi,shwetajoshi@upi,Google Pay,Electronics,Smartwatch,Super Market Pvt Ltd
1/13/2023 20:00,1801.737682,Divya Nair,divyanair@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
1/13/2023 21:00,3660.399026,Arjun Malhotra,arjunmalhotra@upi,Paytm,Clothing,Jacket,Super Market Pvt Ltd
1/13/2023 22:00,319.8771913,Manoj Tiwari,manojtiwari@upi,Google Pay,Clothing,Saree,Super Market Pvt Ltd
1/13/2023 23:00,2952.386977,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Electronics,Laptop,Super Market Pvt Ltd
1/14/2023 0:00,2305.797471,Shweta Joshi,shwetajoshi@upi,PhonePe,Furniture,Chair,Super Market Pvt Ltd
1/14/2023 1:00,4832.262736,Divya Nair,divyanair@upi,Paytm,Clothing,Shirt,Super Market Pvt Ltd
1/14/2023 2:00,1385.936934,Divya Nair,divyanair@upi,Bank UPI,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/14/2023 3:00,3608.420878,Akhil Sharma,akhilsharma@upi,Paytm,Footwear,socks,Super Market Pvt Ltd
1/14/2023 4:00,4940.896849,Sonali Bhatia,sonalibhatia@upi,Amazon Pay,Furniture,Dining Table,Super Market Pvt Ltd
1/14/2023 5:00,3511.278163,Varun Iyer,varuniyer@upi,Amazon Pay,Furniture,Bed,Super Market Pvt Ltd
1/14/2023 6:00,753.3752527,Manoj Tiwari,manojtiwari@upi,PhonePe,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/14/2023 7:00,2622.744551,Varun Iyer,varuniyer@upi,PhonePe,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/14/2023 8:00,2665.033457,Ayesha Khan,ayeshakhan@upi,Paytm,Electronics,Smartphone,Super Market Pvt Ltd
1/14/2023 9:00,1250.682813,Kavita Das,kavitadas@upi,BHIM UPI,Electronics,Tablet,Super Market Pvt Ltd
1/14/2023 10:00,3187.48926,Varun Iyer,varuniyer@upi,BHIM UPI,Electronics,Smartphone,Super Market Pvt Ltd
1/14/2023 11:00,5304.204255,Deepa Sinha,deepasinha@upi,Amazon Pay,Furniture,Wardrobe,Super Market Pvt Ltd
1/14/2023 12:00,5608.372926,Pranav Bajaj,pranavbajaj@upi,PhonePe,Groceries,Vegetables,Super Market Pvt Ltd
1/14/2023 13:00,4262.760115,Divya Nair,divyanair@upi,PhonePe,Electronics,Smartwatch,Super Market Pvt Ltd
1/14/2023 14:00,2997.675264,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Groceries,Rice,Super Market Pvt Ltd
1/14/2023 15:00,4336.096517,Shweta Joshi,shwetajoshi@upi,Amazon Pay,Clothing,Jeans,Super Market Pvt Ltd
1/14/2023 16:00,4964.355234,Divya Nair,divyanair@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
1/14/2023 17:00,3422.330784,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Stationery,Book,Super Market Pvt Ltd
1/14/2023 18:00,1385.900119,Nikhil Pandey,nikhilpandey@upi,Paytm,Footwear,reg footwear,Super Market Pvt Ltd
1/14/2023 19:00,2104.004416,Pranav Bajaj,pranavbajaj@upi,PhonePe,Groceries,Fruits,Super Market Pvt Ltd
1/14/2023 20:00,3711.391055,Ramesh Chandra,rameshchandra@upi,Paytm,Stationery,Book,Super Market Pvt Ltd
1/14/2023 21:00,2830.011825,Manoj Tiwari,manojtiwari@upi,Paytm,Furniture,Dining Table,Super Market Pvt Ltd
1/14/2023 22:00,1606.477698,Kavita Das,kavitadas@upi,BHIM UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
1/14/2023 23:00,5120.169936,Pranav Bajaj,pranavbajaj@upi,Amazon Pay,Footwear,socks,Super Market Pvt Ltd
1/15/2023 0:00,4766.681812,Varun Iyer,varuniyer@upi,BHIM UPI,Groceries,Milk,Super Market Pvt Ltd
1/15/2023 1:00,4715.92505,Varun Iyer,varuniyer@upi,Bank UPI,Electronics,Tablet,Super Market Pvt Ltd
1/15/2023 2:00,1008.208451,Akhil Sharma,akhilsharma@upi,Amazon Pay,Groceries,Wheat,Super Market Pvt Ltd
1/15/2023 3:00,3869.708573,Deepa Sinha,deepasinha@upi,PhonePe,Clothing,Jacket,Super Market Pvt Ltd
1/15/2023 4:00,1930.388121,Divya Nair,divyanair@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
1/15/2023 5:00,2152.774741,Deepa Sinha,deepasinha@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
1/15/2023 6:00,5742.537534,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Electronics,Smartwatch,Super Market Pvt Ltd
1/15/2023 7:00,5193.577019,Vivek Saxena,viveksaxena@upi,Google Pay,Frozen Foods,Ice Cream,Super Market Pvt Ltd
1/15/2023 8:00,3800.830988,Sonali Bhatia,sonalibhatia@upi,PhonePe,Groceries,Milk,Super Market Pvt Ltd
1/15/2023 9:00,3834.364944,Varun Iyer,varuniyer@upi,BHIM UPI,Electronics,Smartphone,Super Market Pvt Ltd
1/15/2023 10:00,4313.043918,Siddharth Roy,siddharthroy@upi,Amazon Pay,Stationery,Book,Super Market Pvt Ltd
1/15/2023 11:00,4704.667435,Ramesh Chandra,rameshchandra@upi,Bank UPI,Electronics,Smartwatch,Super Market Pvt Ltd
1/15/2023 12:00,1264.676717,Deepa Sinha,deepasinha@upi,Google Pay,Clothing,Shoes,Super Market Pvt Ltd
1/15/2023 13:00,6172.732549,Divya Nair,divyanair@upi,Bank UPI,Clothing,Shoes,Super Market Pvt Ltd
1/15/2023 14:00,1488.972297,Varun Iyer,varuniyer@upi,Amazon Pay,Footwear,Men shoes,Super Market Pvt Ltd
1/15/2023 15:00,2454.172872,Manoj Tiwari,manojtiwari@upi,Amazon Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
1/15/2023 16:00,5343.627692,Anjali Mishra,anjalimishra@upi,Google Pay,Electronics,Smartphone,Super Market Pvt Ltd
1/15/2023 17:00,5440.960197,Nikhil Pandey,nikhilpandey@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
1/15/2023 18:00,5486.481853,Sonali Bhatia,sonalibhatia@upi,PhonePe,Frozen Foods,Ice Cream,Super Market Pvt Ltd
1/15/2023 19:00,1609.128225,Varun Iyer,varuniyer@upi,Paytm,Frozen Foods,Ice Cream,Super Market Pvt Ltd
1/15/2023 20:00,3227.724243,Shweta Joshi,shwetajoshi@upi,Bank UPI,Electronics,Tablet,Super Market Pvt Ltd
1/15/2023 21:00,2850.213549,Rajesh Gupta,rajeshgupta@upi,Google Pay,Footwear,kids footwear,Super Market Pvt Ltd
1/15/2023 22:00,5794.288387,Anjali Mishra,anjalimishra@upi,Bank UPI,Furniture,Bed,Super Market Pvt Ltd
1/15/2023 23:00,1102.434261,Ayesha Khan,ayeshakhan@upi,Paytm,Clothing,Shoes,Super Market Pvt Ltd
1/16/2023 0:00,2115.21484,Anjali Mishra,anjalimishra@upi,Paytm,Clothing,Jacket,Super Market Pvt Ltd
1/16/2023 1:00,4820.314662,Shweta Joshi,shwetajoshi@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
1/16/2023 2:00,2465.053667,Vivek Saxena,viveksaxena@upi,Paytm,Footwear,women shoes,Super Market Pvt Ltd
1/16/2023 3:00,1616.931598,Anjali Mishra,anjalimishra@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
1/16/2023 4:00,1714.593852,Manoj Tiwari,manojtiwari@upi,Bank UPI,Clothing,Jacket,Super Market Pvt Ltd
1/16/2023 5:00,4126.593017,Simran Kaur,simrankaur@upi,Amazon Pay,Stationery,Book,Super Market Pvt Ltd
1/16/2023 6:00,2173.641759,Shweta Joshi,shwetajoshi@upi,Bank UPI,Footwear,reg footwear,Super Market Pvt Ltd
1/16/2023 7:00,3218.050769,Nikhil Pandey,nikhilpandey@upi,Bank UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/16/2023 8:00,2564.359284,Sonali Bhatia,sonalibhatia@upi,Google Pay,Clothing,Saree,Super Market Pvt Ltd
1/16/2023 9:00,3079.454688,Ayesha Khan,ayeshakhan@upi,Google Pay,Groceries,Vegetables,Super Market Pvt Ltd
1/16/2023 10:00,2564.262923,Akhil Sharma,akhilsharma@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
1/16/2023 11:00,6186.866175,Akhil Sharma,akhilsharma@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/16/2023 12:00,1593.151312,Kavita Das,kavitadas@upi,PhonePe,Footwear,reg footwear,Super Market Pvt Ltd
1/16/2023 13:00,4616.831335,Deepa Sinha,deepasinha@upi,Paytm,Groceries,Wheat,Super Market Pvt Ltd
1/16/2023 14:00,1548.834973,Varun Iyer,varuniyer@upi,Paytm,Furniture,Dining Table,Super Market Pvt Ltd
1/16/2023 15:00,5331.754117,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Clothing,Jeans,Super Market Pvt Ltd
1/16/2023 16:00,6307.897986,Sneha Kapoor,snehakapoor@upi,Amazon Pay,Furniture,Sofa,Super Market Pvt Ltd
1/16/2023 17:00,4836.151389,Manoj Tiwari,manojtiwari@upi,PhonePe,Footwear,Men shoes,Super Market Pvt Ltd
1/16/2023 18:00,5753.94827,Ayesha Khan,ayeshakhan@upi,Bank UPI,Stationery,pens,Super Market Pvt Ltd
1/16/2023 19:00,6312.532125,Anjali Mishra,anjalimishra@upi,Amazon Pay,Stationery,pens,Super Market Pvt Ltd
1/16/2023 20:00,3195.001856,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Groceries,Fruits,Super Market Pvt Ltd
1/16/2023 21:00,2511.834921,Divya Nair,divyanair@upi,Bank UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/16/2023 22:00,3708.844505,Ramesh Chandra,rameshchandra@upi,Amazon Pay,Footwear,reg footwear,Super Market Pvt Ltd
1/16/2023 23:00,5020.110682,Pranav Bajaj,pranavbajaj@upi,Paytm,Electronics,Smartwatch,Super Market Pvt Ltd
1/17/2023 0:00,6445.989062,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
1/17/2023 1:00,3465.892478,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Frozen Foods,french fries,Super Market Pvt Ltd
1/17/2023 2:00,5080.744855,Kavita Das,kavitadas@upi,Amazon Pay,Frozen Foods,french fries,Super Market Pvt Ltd
1/17/2023 3:00,5166.694395,Sneha Kapoor,snehakapoor@upi,PhonePe,Footwear,kids footwear,Super Market Pvt Ltd
1/17/2023 4:00,5144.275278,Meera Menon,meeramenon@upi,PhonePe,Furniture,Wardrobe,Super Market Pvt Ltd
1/17/2023 5:00,5893.94696,Varun Iyer,varuniyer@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
1/17/2023 6:00,3115.905865,Nikhil Pandey,nikhilpandey@upi,Bank UPI,Footwear,kids footwear,Super Market Pvt Ltd
1/17/2023 7:00,5067.134591,Varun Iyer,varuniyer@upi,BHIM UPI,Clothing,Jacket,Super Market Pvt Ltd
1/17/2023 8:00,3871.566858,Nikhil Pandey,nikhilpandey@upi,BHIM UPI,Groceries,Rice,Super Market Pvt Ltd
1/17/2023 9:00,4965.547529,Deepa Sinha,deepasinha@upi,Bank UPI,Footwear,reg footwear,Super Market Pvt Ltd
1/17/2023 10:00,6700.388963,Arjun Malhotra,arjunmalhotra@upi,BHIM UPI,Electronics,Tablet,Super Market Pvt Ltd
1/17/2023 11:00,4730.755244,Nikhil Pandey,nikhilpandey@upi,Paytm,Groceries,Fruits,Super Market Pvt Ltd
1/17/2023 12:00,4039.672751,Manoj Tiwari,manojtiwari@upi,Paytm,Frozen Foods,Pasta,Super Market Pvt Ltd
1/17/2023 13:00,4308.790265,Meera Menon,meeramenon@upi,BHIM UPI,Clothing,Jeans,Super Market Pvt Ltd
1/17/2023 14:00,6250.673326,Deepa Sinha,deepasinha@upi,Bank UPI,Footwear,kids footwear,Super Market Pvt Ltd
1/17/2023 15:00,3380.583475,Sneha Kapoor,snehakapoor@upi,Amazon Pay,Stationery,exam pads,Super Market Pvt Ltd
1/17/2023 16:00,3506.627779,Pranav Bajaj,pranavbajaj@upi,Paytm,Clothing,Jeans,Super Market Pvt Ltd
1/17/2023 17:00,6434.643516,Arjun Malhotra,arjunmalhotra@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
1/17/2023 18:00,4319.570384,Divya Nair,divyanair@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
1/17/2023 19:00,5299.591099,Akhil Sharma,akhilsharma@upi,Paytm,Electronics,Tablet,Super Market Pvt Ltd
1/17/2023 20:00,5298.203334,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
1/17/2023 21:00,5912.373226,Sneha Kapoor,snehakapoor@upi,Google Pay,Stationery,exam pads,Super Market Pvt Ltd
1/17/2023 22:00,4622.647703,Arjun Malhotra,arjunmalhotra@upi,PhonePe,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/17/2023 23:00,3078.602932,Simran Kaur,simrankaur@upi,Google Pay,Groceries,Fruits,Super Market Pvt Ltd
1/18/2023 0:00,4562.076345,Akhil Sharma,akhilsharma@upi,BHIM UPI,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
1/18/2023 1:00,3348.432055,Divya Nair,divyanair@upi,Bank UPI,Footwear,reg footwear,Super Market Pvt Ltd
1/18/2023 2:00,3725.003879,Akhil Sharma,akhilsharma@upi,PhonePe,Frozen Foods,Tortilla,Super Market Pvt Ltd
1/18/2023 3:00,6995.33903,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
1/18/2023 4:00,5181.300443,Meera Menon,meeramenon@upi,BHIM UPI,Groceries,Wheat,Super Market Pvt Ltd
1/18/2023 5:00,4401.966685,Rajesh Gupta,rajeshgupta@upi,Amazon Pay,Footwear,reg footwear,Super Market Pvt Ltd
1/18/2023 6:00,2201.414592,Manoj Tiwari,manojtiwari@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
1/18/2023 7:00,6517.653455,Simran Kaur,simrankaur@upi,Paytm,Stationery,exam pads,Super Market Pvt Ltd
